user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
55594930,1206255925968941057,2019-12-15T16:53:18Z,MapleLeafs,The @MapleLeafs have loaned forward Pontus Aberg and defenceman Martin Marincin to the @TorontoMarlies (AHL). #LeafsForever,Twitter for iPhone,136,NA,NA,NA,FALSE,TRUE,0,47,NA,NA,LeafsForever,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""501073736"", ""55594930"", ""23762005"")","c(""LeafsPR"", ""MapleLeafs"", ""TorontoMarlies"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206255456638963712,The @MapleLeafs have loaned forward Pontus Aberg and defenceman Martin Marincin to the @TorontoMarlies (AHL). #LeafsForever,2019-12-15T16:51:26Z,Twitter for iPhone,252,47,501073736,LeafsPR,Leafs PR,57395,213,1775,"Toronto, Ontario",Official Toronto Maple Leafs Media Relations Twitter Account,TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206255925968941057,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206246286216839168,2019-12-15T16:15:00Z,MapleLeafs,"Struck oil last night.

#LeafsForever https://t.co/g5SfsiTZjA",Twitter Media Studio,37,NA,NA,NA,FALSE,FALSE,485,49,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/media/EL1uT-zWoAIRqUh.jpg,https://t.co/g5SfsiTZjA,https://twitter.com/MapleLeafs/status/1206246286216839168/video/1,photo,http://pbs.twimg.com/media/EL1uT-zWoAIRqUh.jpg,https://t.co/g5SfsiTZjA,https://twitter.com/MapleLeafs/status/1206246286216839168/video/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206246286216839168,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206242515080245250,2019-12-15T16:00:01Z,MapleLeafs,"Who's That Leaf? 🤔

Download the Leafs app, match the icons to the players and you'll be entered for the chance to win Next Gen Game tickets!

Today's contest ends at 2:00 PM! Play now &gt;&gt; https://t.co/N4FagWS34h https://t.co/KHKM4SgMi7",Twitter Media Studio,217,NA,NA,NA,FALSE,FALSE,47,5,NA,NA,NA,NA,tml.app/whos-thatleaf,https://t.co/N4FagWS34h,https://tml.app/whos-thatleaf,http://pbs.twimg.com/media/ELHWY8sXsAU7Yxb.jpg,https://t.co/KHKM4SgMi7,https://twitter.com/MapleLeafs/status/1206242515080245250/photo/1,photo,http://pbs.twimg.com/media/ELHWY8sXsAU7Yxb.jpg,https://t.co/KHKM4SgMi7,https://twitter.com/MapleLeafs/status/1206242515080245250/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206242515080245250,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206228806291402752,2019-12-15T15:05:32Z,MapleLeafs,"Sunday morning mood = #HockeyHugs

#LeafsForever https://t.co/0OAJPPvURK",Twitter Media Studio,48,NA,NA,NA,FALSE,FALSE,453,48,NA,NA,"c(""HockeyHugs"", ""LeafsForever"")",NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/EL1htilWoAEHaWU.jpg,https://t.co/0OAJPPvURK,https://twitter.com/MapleLeafs/status/1206228806291402752/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/EL1htilWoAEHaWU.jpg,https://t.co/0OAJPPvURK,https://twitter.com/MapleLeafs/status/1206228806291402752/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206228806291402752,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206100406323036160,2019-12-15T06:35:19Z,MapleLeafs,"""For the most part we were able to stay above their top line &amp; that’s when they are so dangerous. Throughout a game they are going to get chances, but I thought we did a pretty good job of limiting them.""

Alex Kerfoot on limiting the Oilers' opportunities tonight. #LeafsForever https://t.co/oVAcaxDibF",Twitter Media Studio,283,NA,NA,NA,FALSE,FALSE,226,15,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/media/ELztr17W4AENAA7.jpg,https://t.co/oVAcaxDibF,https://twitter.com/MapleLeafs/status/1206100406323036160/video/1,photo,http://pbs.twimg.com/media/ELztr17W4AENAA7.jpg,https://t.co/oVAcaxDibF,https://twitter.com/MapleLeafs/status/1206100406323036160/video/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206100406323036160,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206070425459052544,2019-12-15T04:36:11Z,MapleLeafs,😬 https://t.co/P93yf50QOK,Twitter Media Studio,1,NA,NA,NA,FALSE,FALSE,1781,191,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/media/ELzSM2SWwAEwLV1.jpg,https://t.co/P93yf50QOK,https://twitter.com/MapleLeafs/status/1206070425459052544/video/1,photo,http://pbs.twimg.com/media/ELzSM2SWwAEwLV1.jpg,https://t.co/P93yf50QOK,https://twitter.com/MapleLeafs/status/1206070425459052544/video/1,NA,NA,NA,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206070425459052544,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206064968136896512,2019-12-15T04:14:30Z,MapleLeafs,"Relive all the excitement from Edmonton in the @ScotiaHockey Game In Six. #LeafsForever 

https://t.co/0oK1KHAwXb",Twitter Web App,113,NA,NA,NA,FALSE,FALSE,114,24,NA,NA,LeafsForever,NA,tml.hockey/36ALSUz,https://t.co/0oK1KHAwXb,https://tml.hockey/36ALSUz,NA,NA,NA,NA,NA,NA,NA,NA,36065128,scotiahockey,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206064968136896512,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206059422889451520,2019-12-15T03:52:28Z,MapleLeafs,"Leafs Nation on its feet!

#LeafsForever https://t.co/xDHKOTnfsK",Twitter Web App,40,NA,NA,NA,FALSE,FALSE,530,56,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/media/ELzIpQKXsAEqN0I.jpg,https://t.co/xDHKOTnfsK,https://twitter.com/MapleLeafs/status/1206059422889451520/photo/1,photo,http://pbs.twimg.com/media/ELzIpQKXsAEqN0I.jpg,https://t.co/xDHKOTnfsK,https://twitter.com/MapleLeafs/status/1206059422889451520/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206059422889451520,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206056925085011968,2019-12-15T03:42:33Z,MapleLeafs,@Raine_draws @f_andersen30 @NHL 🤩👏,Twitter Web App,2,1206050718030991361,843090981843091458,Raine_draws,FALSE,FALSE,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""843090981843091458"", ""47985470"", ""50004938"")","c(""Raine_draws"", ""f_andersen30"", ""NHL"")",und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206056925085011968,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206053556333219840,2019-12-15T03:29:09Z,MapleLeafs,"Shining bright on Saturday night.

Take a look at tonight's @OntarioLottery Game Winning Numbers. #LeafsForever https://t.co/soaQetnoJG",Twitter Web App,111,NA,NA,NA,FALSE,FALSE,281,47,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/media/ELzDT6PWsAA9mLH.jpg,https://t.co/soaQetnoJG,https://twitter.com/MapleLeafs/status/1206053556333219840/photo/1,photo,http://pbs.twimg.com/media/ELzDT6PWsAA9mLH.jpg,https://t.co/soaQetnoJG,https://twitter.com/MapleLeafs/status/1206053556333219840/photo/1,NA,2598287378,OntarioLottery,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206053556333219840,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206051366990467072,2019-12-15T03:20:27Z,MapleLeafs,@f_andersen30 @NHL looking at all your replies like https://t.co/eu7Bp7N1lU,Twitter Web App,32,1206049773201035264,55594930,MapleLeafs,FALSE,FALSE,321,27,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/ELzBUp2X0AAHMoP.jpg,https://t.co/eu7Bp7N1lU,https://twitter.com/MapleLeafs/status/1206051366990467072/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/ELzBUp2X0AAHMoP.jpg,https://t.co/eu7Bp7N1lU,https://twitter.com/MapleLeafs/status/1206051366990467072/photo/1,NA,"c(""47985470"", ""50004938"")","c(""f_andersen30"", ""NHL"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206051366990467072,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206049773201035264,2019-12-15T03:14:07Z,MapleLeafs,"@f_andersen30 @NHL Blue Knight kind of night 🙌

Drop your favourite Freddie gifs below ⬇️

#LeafsForever https://t.co/l7y70SnPFy",Twitter Web App,85,1206046979626811393,55594930,MapleLeafs,FALSE,FALSE,450,47,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/ELy_2UbXsAAP7ST.jpg,https://t.co/l7y70SnPFy,https://twitter.com/MapleLeafs/status/1206049773201035264/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/ELy_2UbXsAAP7ST.jpg,https://t.co/l7y70SnPFy,https://twitter.com/MapleLeafs/status/1206049773201035264/photo/1,NA,"c(""47985470"", ""50004938"")","c(""f_andersen30"", ""NHL"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206049773201035264,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206047354433998848,2019-12-15T03:04:31Z,MapleLeafs,Frederik Andersen of the @MapleLeafs is the fifth goaltender in NHL history to reach 200 career regular-season wins in 344 appearances or less. #NHLStats https://t.co/zQ3rZieqnB,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1360098198"", ""55594930"")","c(""PR_NHL"", ""MapleLeafs"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206044892285296641,Frederik Andersen of the @MapleLeafs is the fifth goaltender in NHL history to reach 200 career regular-season wins in 344 appearances or less. #NHLStats https://t.co/zQ3rZieqnB,2019-12-15T02:54:44Z,Twitter Web App,1493,299,1360098198,PR_NHL,NHL Public Relations,147347,150,38648,,Official account of the National Hockey League Communications Department. #NHLStats,TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206047354433998848,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206046979626811393,2019-12-15T03:03:01Z,MapleLeafs,"@f_andersen30 @NHL That is one GREAT Dane!

#LeafsForever https://t.co/7EJJJVC21a",Twitter Web App,38,1206045969218977794,55594930,MapleLeafs,FALSE,FALSE,517,61,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/ELy9UTzXUAAwxch.jpg,https://t.co/7EJJJVC21a,https://twitter.com/MapleLeafs/status/1206046979626811393/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/ELy9UTzXUAAwxch.jpg,https://t.co/7EJJJVC21a,https://twitter.com/MapleLeafs/status/1206046979626811393/photo/1,NA,"c(""47985470"", ""50004938"")","c(""f_andersen30"", ""NHL"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206046979626811393,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206045969218977794,2019-12-15T02:59:00Z,MapleLeafs,"FREDDIE! FREDDIE! FREDDIE!

Congratulations to @f_andersen30 on his 200th career @NHL win!

#LeafsForever https://t.co/dUkiTGAyjt",Twitter Web App,105,NA,NA,NA,FALSE,FALSE,3409,554,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/media/ELy8aC7WwAEQ9tD.jpg,https://t.co/dUkiTGAyjt,https://twitter.com/MapleLeafs/status/1206045969218977794/photo/1,photo,http://pbs.twimg.com/media/ELy8aC7WwAEQ9tD.jpg,https://t.co/dUkiTGAyjt,https://twitter.com/MapleLeafs/status/1206045969218977794/photo/1,NA,"c(""47985470"", ""50004938"")","c(""f_andersen30"", ""NHL"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206045969218977794,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206044312976461824,2019-12-15T02:52:26Z,MapleLeafs,"LEAFS WIN!

Overpowered the Oilers in Edmonton.

#LeafsForever #FuelledByG @GatoradeCanada https://t.co/gTQ6FT5R7c",Twitter Media Studio,90,NA,NA,NA,FALSE,FALSE,1155,257,NA,NA,"c(""LeafsForever"", ""FuelledByG"")",NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/ELy6ogTXUAI50--.jpg,https://t.co/gTQ6FT5R7c,https://twitter.com/MapleLeafs/status/1206044312976461824/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/ELy6ogTXUAI50--.jpg,https://t.co/gTQ6FT5R7c,https://twitter.com/MapleLeafs/status/1206044312976461824/photo/1,NA,34383171,GatoradeCanada,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206044312976461824,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206043624603103233,2019-12-15T02:49:41Z,MapleLeafs,"🚨 GOAL 🚨

Marner hits the empty net to make it 4-1! #LeafsForever https://t.co/oR07qrJf1W",Twitter Media Studio,65,NA,NA,NA,FALSE,FALSE,662,92,NA,NA,LeafsForever,NA,NA,NA,NA,http://pbs.twimg.com/tweet_video_thumb/EF54PkDWkAE8wv8.jpg,https://t.co/oR07qrJf1W,https://twitter.com/MapleLeafs/status/1206043624603103233/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/EF54PkDWkAE8wv8.jpg,https://t.co/oR07qrJf1W,https://twitter.com/MapleLeafs/status/1206043624603103233/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206043624603103233,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
55594930,1206042691433316353,2019-12-15T02:45:59Z,MapleLeafs,Leafs heading on the power play with 2:21 to go in the third and call timeout. #LeafsForever,Twitter Web App,92,NA,NA,NA,FALSE,FALSE,134,17,NA,NA,LeafsForever,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/MapleLeafs/status/1206042691433316353,Toronto Maple Leafs,Toronto,#LeafsForever,https://t.co/DDuskvoqw4,FALSE,1903478,176,7079,98831,3610,2009-07-10T15:51:04Z,TRUE,https://t.co/DDuskvoqw4,http://mapleleafs.com,NA,https://pbs.twimg.com/profile_banners/55594930/1575212127,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1201152829152485382/S31ZHjt-_normal.jpg
